Filename,Avg_Peak_to_Peak_1st_MFCC,Avg_Peak_to_Peak_2nd_MFCC
86-MFCC.csv,8.290651288922243,3.81833469328195
87-MFCC.csv,3.1639640843122185,2.0106797321967282
88-MFCC.csv,7.844001098031417,5.108743257256592
89-MFCC.csv,7.828722510790608,3.8533519328868793
90-MFCC.csv,2.315210268609817,1.707350006385307
91-MFCC.csv,6.25715384413433,2.7784465682445663
92-MFCC.csv,5.205952856483719,2.596593316289054
93-MFCC.csv,4.2584651077159705,2.065659491925147
94-MFCC.csv,6.594892405431491,2.665998928957966
95-MFCC.csv,3.208705742342738,2.062050994105829
96-MFCC.csv,3.4945444811765998,2.0085789529872313
97-MFCC.csv,4.610139956563107,2.377538187026848
98-MFCC.csv,7.926368922300021,3.3512553275071735
99-MFCC.csv,8.068178252246375,3.3150186560865422
ab1-MFCC.csv,6.040504464928057,3.2786551947208897
